platform,item_id,title,description,category,user_id,interaction_type,interaction_value,timestamp
Disney,s1133,Pirates of the Caribbean: Dead Man's Chest,"Captain Jack Sparrow must seize the ""Dead Man's Chest"" to cheat death.","Action-Adventure, Fantasy",Disney_user_156,watch,1,19-06-2018
Disney,s846,Disney's Hercules: The Animated Series,Follow Herc's many labors during the years he spent training on how to be a hero.,"Action-Adventure, Animation, Comedy",Disney_user_156,watch,1,03-04-2024
Disney,s137,What If...?,“What If…?” flips the script on the MCU by reimagining events from the films in unexpected ways.,"Action-Adventure, Animation, Anthology",Disney_user_156,watch,1,18-07-2019
Disney,s1189,Sharks of Lost Island,A team of explorers sets out to explore the sea and land of the remote Pitcairn Islands.,"Action-Adventure, Animals & Nature, Documentary",Disney_user_156,watch,1,03-11-2023
Disney,s1252,The Avengers: United They Stand,"Set in a vibrant, high-tech future, the series focuses on the mightiest superheroes in the universe.","Action-Adventure, Animation, Kids",Disney_user_156,watch,1,23-02-2024
Disney,s1286,The Hockey Champ,Donald and his nephews play Hockey. See details for advisory.,"Animation, Comedy, Family",Disney_user_157,watch,1,06-08-2021
Disney,s290,Mickey Go Local,"Mickey and his friends explore Singapore and Malaysia’s finest, from food to clothing.","Animation, Comedy, Kids",Disney_user_157,watch,1,20-01-2018
Disney,s1100,Muppets Most Wanted,The Muppets find themselves entangled in an international crime caper.,"Action-Adventure, Comedy, Family",Disney_user_157,watch,1,01-01-2019
Disney,s353,Black Beauty,A wild horse and a teenage girl forge an unbreakable bond which keeps them connected for a lifetime.,"Animals & Nature, Coming of Age, Drama",Disney_user_157,watch,1,29-04-2019
Disney,s1274,The Even Stevens Movie,An all-expenses-paid vacation ends up costing the Stevens their sanity.,"Action-Adventure, Comedy",Disney_user_157,watch,1,18-04-2020
Disney,s744,Beauty and the Beast: Belle's Magical World,"In three short stories, see Belle make a gloomy castle fit for a princess.","Animation, Anthology, Fantasy",Disney_user_158,watch,1,01-03-2021
Disney,s992,Kingdom of the Blue Whale,Marine scientists embark on a mission to uncover the mysteries of the blue whale.,"Animals & Nature, Documentary, Family",Disney_user_158,watch,1,06-10-2024
Disney,s1291,The Incredibles,"A family of Supers, forced to adopt civilian lives, returns to action.","Action-Adventure, Animation, Family",Disney_user_158,watch,1,27-04-2023
Disney,s138,Beverly Hills Chihuahua 2,"Papi and Chloe, those talking Chihuahuas, are back... with a few surprises.","Action-Adventure, Comedy, Family",Disney_user_158,watch,1,22-09-2024
Disney,s578,Elmer Elephant,An elephant is ashamed of his trunk until he saves his friend with it. See details for advisory.,"Animation, Family",Disney_user_158,watch,1,02-07-2024
Disney,s100,Confessions of a Shopaholic,Becky writes a personal finance column en route to a high-fashion mag job.,"Comedy, Romance, Romantic Comedy",Disney_user_159,watch,1,05-07-2021
Disney,s757,Bone Bandit,Pluto's efforts to dig up a bone are frustrated by his allergy. See details for advisory.,"Animation, Comedy, Family",Disney_user_159,watch,1,15-02-2021
Disney,s33,Spin,Rhea discovers her passion for creating DJ mixes!,"Coming of Age, Music",Disney_user_159,watch,1,05-01-2022
Disney,s1341,The Story of Robin Hood And His Merrie Men,Prince John conspires to gain power when King Richard leaves England.,"Action-Adventure, Family",Disney_user_159,watch,1,30-10-2021
Disney,s1227,Super Buddies,A new breed of hero is born when Disney's favorite extraordinary pups become Super Buddies!,"Action-Adventure, Comedy, Family",Disney_user_159,watch,1,08-04-2023
Disney,s1187,Secrets of the King Cobra,A new scientific expedition follows the king cobra into the wild for the first time.,"Animals & Nature, Documentary",Disney_user_160,watch,1,16-08-2018
Disney,s642,Forky Asks a Question: What is Reading?,"The energetic Peas-n-a-Pod siblings teach Forky about reading, with a little help from Mr. Spell.","Animation, Comedy, Family",Disney_user_160,watch,1,15-09-2023
Disney,s1446,X-Men Origins: Wolverine,Wolverine unites with legendary X-Men to fight against forces determined to eliminate mutants.,"Action-Adventure, Family, Science Fiction",Disney_user_160,watch,1,10-06-2018
Disney,s838,Disney Stuck In The Middle,Harley is stuck in the middle of a family with 7 kids!,"Comedy, Coming of Age, Family",Disney_user_160,watch,1,29-10-2024
Disney,s145,Garfield,"Garfield lures Odie out of the house but once he's lost, Garfield springs into action to save him.","Comedy, Family",Disney_user_160,watch,1,26-01-2019
Disney,s1257,The Black Cauldron,A young pig keeper becomes an unlikely hero when he confronts an evil king.,"Action-Adventure, Animation, Coming of Age",Disney_user_161,watch,1,08-05-2024
Disney,s295,Shanghai Disney Resort Grand Opening Gala,A grand extravaganza which celebrates the opening of Shanghai Disney Resort.,Variety,Disney_user_161,watch,1,12-03-2021
Disney,s867,Doug's 1st Movie,"Doug and his friends discover the ""monster"" of Lucky Duck Lake.","Animation, Comedy, Family",Disney_user_161,watch,1,18-07-2020
Disney,s280,Doc McStuffins: The Doc Is In,Doc McStuffins helps kids learn about healthy habits.,"Animation, Kids, Medical",Disney_user_161,watch,1,14-09-2020
Disney,s788,Cheetah,American teens traverse the African desert to rescue their adopted cheetah.,"Action-Adventure, Animals & Nature, Family",Disney_user_161,watch,1,26-02-2022
Disney,s330,Soul,"Jamie Foxx stars in Pixar’s ""Soul,"" a comedy about what makes you... YOU.","Animation, Comedy, Family",Disney_user_162,watch,1,22-11-2021
Disney,s826,Disney Girl vs. Monster,The daughter of two monster-hunters must take on a monster of her own.,"Action-Adventure, Comedy, Fantasy",Disney_user_162,watch,1,22-07-2020
Disney,s783,Cars Toon: Mater Private Eye,Mater searches for clues on a major crime scene.,"Animation, Comedy, Family",Disney_user_162,watch,1,20-01-2018
Disney,s1036,Marvel Studios: Assembling A Universe,An exclusive look inside the world of Marvel Studios.,"Action-Adventure, Documentary, Superhero",Disney_user_162,watch,1,20-11-2021
Disney,s992,Kingdom of the Blue Whale,Marine scientists embark on a mission to uncover the mysteries of the blue whale.,"Animals & Nature, Documentary, Family",Disney_user_162,watch,1,12-04-2023
Disney,s424,Beauty and the Beast,Belle must look beyond the Beast’s exterior to find the true Prince within.,"Family, Fantasy, Musical",Disney_user_163,watch,1,03-03-2019
Disney,s268,Star Wars: Ewoks,"Join your favorite, furry Star Wars heroes, the Ewoks, in an action-packed, animated series!","Action-Adventure, Animation, Fantasy",Disney_user_163,watch,1,26-07-2020
Disney,s846,Disney's Hercules: The Animated Series,Follow Herc's many labors during the years he spent training on how to be a hero.,"Action-Adventure, Animation, Comedy",Disney_user_163,watch,1,12-08-2020
Disney,s44,Jingle All The Way,A father's Christmas Eve turns into a madcap scramble to find a much sought-after toy for his son.,"Comedy, Family",Disney_user_163,watch,1,28-09-2020
Disney,s89,Ready for Preschool,The love of learning begins with Disney Junior!,"Kids, Music",Disney_user_163,watch,1,01-05-2024
Disney,s2,Ernest Saves Christmas,Santa Claus passes his magic bag to a new St. Nic.,Comedy,Disney_user_164,watch,1,19-05-2020
Disney,s735,Auntie Edna,Has famous fashionista Edna Mode met her match in Jack-Jack?,"Animation, Comedy, Family",Disney_user_164,watch,1,26-11-2023
Disney,s676,Star Wars: The Last Jedi (Episode VIII),New heroes and galactic legends join to unlock mysteries of the Force.,"Action-Adventure, Science Fiction",Disney_user_164,watch,1,11-08-2024
Disney,s82,Alvin and the Chipmunks: The Road Chip,"Your favorite fur balls, the Chipmunks, hit the road for an all-new, music-filled adventure.","Comedy, Family, Music",Disney_user_164,watch,1,17-04-2023
Disney,s1001,LEGO Disney Frozen: Northern Lights (Shorts),Anna and Elsa search for the missing Northern Lights.,"Action-Adventure, Animation, Comedy",Disney_user_164,watch,1,03-04-2018
Disney,s1318,The Pied Piper,The Pied Piper lures the children out of town. See details for advisory.,"Animation, Family, Musical",Disney_user_165,watch,1,20-02-2020
Disney,s79,IMPACT with Gal Gadot,National Geographic Presents IMPACT with Gal Gadot honors impactful women.,Docuseries,Disney_user_165,watch,1,21-06-2024
Disney,s1122,Peter Pan,Adventures await when Peter Pan and his friends fly to Never Land. See details for advisory.,"Action-Adventure, Animation, Family",Disney_user_165,watch,1,08-11-2020
Disney,s141,Mrs. Doubtfire,An eccentric dad dresses as a British nanny so he can care for his kids at the home of their mother.,"Comedy, Drama",Disney_user_165,watch,1,01-12-2024
Disney,s3,Ice Age: A Mammoth Christmas,Sid the Sloth is on Santa's naughty list.,"Animation, Comedy, Family",Disney_user_165,watch,1,19-02-2019
Disney,s1227,Super Buddies,A new breed of hero is born when Disney's favorite extraordinary pups become Super Buddies!,"Action-Adventure, Comedy, Family",Disney_user_166,watch,1,07-05-2024
Disney,s388,Clouds,A young musician with months to live turns to music to make the most of the time he has left.,"Biographical, Drama, Music",Disney_user_166,watch,1,02-06-2022
Disney,s1158,Recess: Taking the 5th Grade,The gang graduates to the fifth grade but discovers some unwelcome changes.,"Animation, Comedy, Family",Disney_user_166,watch,1,25-05-2021
Disney,s1424,Z-O-M-B-I-E-S,A traditional high school must accept students from Zombietown.,"Coming of Age, Musical, Science Fiction",Disney_user_166,watch,1,24-09-2021
Disney,s303,Rodgers & Hammerstein's Cinderella,History’s most enduring fairy tale returns with a thoroughly modern twist.,"Comedy, Family, Fantasy",Disney_user_166,watch,1,25-11-2018
Disney,s900,Frankenweenie (Short),Victor harnesses the power of science to bring his dog Sparky back to life.,"Drama, Parody, Science Fiction",Disney_user_167,watch,1,27-11-2019
Disney,s727,Amy,A young woman takes a job as a teacher in a backwoods school for the deaf.,"Drama, Family",Disney_user_167,watch,1,07-08-2019
Disney,s657,Cool Runnings,Based on the true story of Jamaican bobsledders at the Winter Olympics.,"Biographical, Comedy, Family",Disney_user_167,watch,1,26-09-2021
Disney,s114,"Mira, Royal Detective",Mira is the new royal detective in the land of Jalpur!,"Animation, Fantasy, Kids",Disney_user_167,watch,1,15-05-2020
Disney,s1400,Valiant,"When the world needs a hero, a little pigeon steps up.","Action-Adventure, Animation, Comedy",Disney_user_167,watch,1,31-12-2022
Disney,s1048,Marvel Studios' Iron Man,Jet-setting industrialist Tony Stark vows to protect the world as Iron Man.,"Action-Adventure, Science Fiction, Superhero",Disney_user_168,watch,1,26-04-2021
Disney,s667,Marvel 75 Years: From Pulp to Pop!,See how Marvel became the top super hero storyteller in special interviews.,"Documentary, Family",Disney_user_168,watch,1,25-11-2020
Disney,s146,Chip 'n' Dale: Park Life,Two tiny chipmunks have huge adventures while trying to live the good life in a big city park.,"Animation, Buddy, Comedy",Disney_user_168,watch,1,01-02-2024
Disney,s606,Stargirl,A coming-of-age story about a high schooler who finds himself drawn to the free-spirited new girl.,"Coming of Age, Drama, Musical",Disney_user_168,watch,1,22-03-2019
Disney,s477,Solo: A Star Wars Story,Witness the beginning of the Star Wars saga's most unlikely hero.,"Action-Adventure, Crime, Science Fiction",Disney_user_168,watch,1,14-06-2022
Disney,s294,Secrets of Sulphur Springs,Griffin and his family move to a mysterious town.,"Family, Fantasy, Mystery",Disney_user_169,watch,1,04-03-2020
Disney,s31,Pixar 2021 Disney+ Day Special,Join Pete Docter for a tour around Pixar and get a sneak peek at several upcoming Disney+ releases.,Movies,Disney_user_169,watch,1,23-09-2018
Disney,s1123,Peter Pan: Return to Never Land,Wendy's daughter Jane is whisked away to Never Land by Captain Hook.,"Action-Adventure, Animation, Family",Disney_user_169,watch,1,28-07-2021
Disney,s34,Tangled Ever After,It's up to Max and Pascal to save the royal wedding.,"Animation, Family",Disney_user_169,watch,1,18-04-2024
Disney,s514,Secrets of Wild India,'Secrets of Wild India' celebrates the diversity and drama of India's extraordinary landscapes.,"Animals & Nature, Docuseries, Family",Disney_user_169,watch,1,12-05-2021
Disney,s6,Becoming Cousteau,An inside look at the legendary life of adventurer Jacques-Yves Cousteau.,"Biographical, Documentary",Disney_user_170,watch,1,06-02-2020
Disney,s1346,The Swap,Classmates Ellie and Jack unexplainably trigger a real-life body swap.,"Comedy, Coming of Age, Fantasy",Disney_user_170,watch,1,21-02-2021
Disney,s853,Disney's The Little Mermaid (Series),"Follow Ariel's adventures as a mermaid living under the sea with her father, King Triton.","Action-Adventure, Animation, Fantasy",Disney_user_170,watch,1,28-06-2021
Disney,s120,Dug Days,"“Dug Days” is a collection of shorts that follows the adventures of Dug, the dog from Pixar’s “Up.”","Animation, Comedy, Family",Disney_user_170,watch,1,24-11-2021
Disney,s1158,Recess: Taking the 5th Grade,The gang graduates to the fifth grade but discovers some unwelcome changes.,"Animation, Comedy, Family",Disney_user_170,watch,1,30-12-2021
Disney,s1289,The Imagineering Story,Creating happiness takes a strong blend of imagination and engineering - known as Imagineering.,"Docuseries, Historical",Disney_user_171,watch,1,24-03-2020
Disney,s1024,Lonesome Ghosts,"Mickey Mouse, Donald Duck and Goofy run a ghost exterminating agency. See details for advisory.","Animation, Family, Kids",Disney_user_171,watch,1,26-03-2024
Disney,s1125,Phil of the Future,Phil is just your average teenager – whose family crash-landed here from the year 2121.,"Comedy, Coming of Age, Kids",Disney_user_171,watch,1,04-04-2019
Disney,s688,One Day at Disney,Discover the inspiring personal stories of the people behind the enduring magic of Disney.,"Documentary, Family",Disney_user_171,watch,1,26-11-2022
Disney,s479,The Undefeated Presents: Hamilton In-Depth,The Undefeated Presents: Hamilton In-Depth is a roundtable discussion with 9 stars and the director.,"Historical, Musical",Disney_user_171,watch,1,01-05-2018
Disney,s702,Forky Asks a Question: What is Time?,Rex uses the age of dinosaurs as an example to give Forky an understanding of the concept of time.,"Animation, Comedy, Family",Disney_user_172,watch,1,11-07-2023
Disney,s685,One Day at Disney (Shorts),Meet the diverse group of people behind some of Disney’s most magical stories.,"Anthology, Docuseries, Family",Disney_user_172,watch,1,21-01-2024
Disney,s798,College Road Trip,An overprotective dad joins his daughter in search of the perfect college.,"Comedy, Coming of Age, Family",Disney_user_172,watch,1,31-12-2019
